first_name,last_name,firm_name,title,email,phone,website,domain,city,state,country,niche,source,profile_url,email_source
,,Ray White,Real Estate Agency,info@raywhite.com.au,,,raywhite.com.au,Coolamon,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-coolamon-ba455/sales/overview,pattern-guess
,,Collectiv Asset Management,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/collectiv-asset-management-bc558/sales/overview,
,,Chlotaymar Pty Ltd,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/chlotaymar-pty-ltd-bg351/sales/overview,
,,Homeglow Property Management,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/homeglow-property-management-bk402/sales/overview,
,,Urban Real Estate,Real Estate Agency,info@urbanrealestate.com.au,,,urbanrealestate.com.au,Oran Park,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/urban-real-estate-oran-park-bl220/sales/overview,pattern-guess
,,Yum Property Group,Real Estate Agency,info@yumproperty.com,,,yumproperty.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/yum-property-group-aq023/sales/overview,pattern-guess
,,Peak Property Agents,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/peak-property-agents-as819/sales/overview,
,,Sage Apartments,Real Estate Agency,info@sageapartments.com.au,,,sageapartments.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/sage-apartments-at423/sales/overview,pattern-guess
,,Fletchers Belgrave,Real Estate Agency,,,,,Tecoma,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/fletchers-belgrave-tecoma-at902/sales/overview,
,,Landsmig,Real Estate Agency,info@landsmig.com.au,,,landsmig.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/landsmig-bj936/sales/overview,pattern-guess
,,Fletchers Real Estate,Real Estate Agency,info@fletchersrealestate.com.au,,,fletchersrealestate.com.au,Ringwood,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/fletchers-real-estate-ringwood-ae807/sales/overview,pattern-guess
,,Performance Asset Management,Real Estate Agency,info@performanceassetmanagement.com.au,,,performanceassetmanagement.com.au,Brisbane,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/performance-asset-management-brisbane-bk302/sales/overview,pattern-guess
,,Df Johnson Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/df-johnson-real-estate-bh929/sales/overview,
,,Hathaway Real Estate,Real Estate Agency,info@hathawayrealestate.com,,,hathawayrealestate.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/hathaway-real-estate-av746/sales/overview,pattern-guess
,,Meraki Property Management,Real Estate Agency,info@merakipropertymanagement.com,,,merakipropertymanagement.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/meraki-property-management-bh792/sales/overview,pattern-guess
,,One Agency,Real Estate Agency,info@oneagency.com.au,,,oneagency.com.au,Riverside,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/one-agency-riverside-au562/sales/overview,pattern-guess
,,Paige Hanley Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/paige-hanley-real-estate-bd220/sales/overview,
,,Nutrien Harcourts Gdl,Real Estate Agency,,,,,Pittsworth,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/nutrien-harcourts-gdl-pittsworth-bi942/sales/overview,
,,The Agency,Real Estate Agency,info@theagency.com.au,,,theagency.com.au,Beaumaris,TAS,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/the-agency-beaumaris-bl152/sales/overview,pattern-guess
,,Acton Belle Property,Real Estate Agency,info@actonbelleproperty.com.au,,,actonbelleproperty.com.au,Albany,WA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/acton-belle-property-albany-bk803/sales/overview,pattern-guess
,,Lifestyle Listings,Real Estate Agency,info@lifestylelistings.com.au,,,lifestylelistings.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lifestyle-listings-aq870/sales/overview,pattern-guess
,,Broadwater Estate Agents,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/broadwater-estate-agents-ab700/sales/overview,
,,Sydney Wide Real Estate Sales Property Management,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/sydney-wide-real-estate-sales-property-management-ar367/sales/overview,
,,Sello,Real Estate Agency,info@sello.com,,,sello.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/sello-au122/sales/overview,pattern-guess
,,Adelaide Rentals Property Management,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/adelaide-rentals-property-management-as725/sales/overview,
,,Raine Horne,Real Estate Agency,info@rainehorne.com,,,rainehorne.com,Brighton,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/raine-horne-brighton-as122/sales/overview,pattern-guess
,,Ray White Keatley,Real Estate Agency,,,,,Mount Gambier,SA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-keatley-mount-gambier-am407/sales/overview,
,,Raine Horne,Real Estate Agency,info@rainehorne.com,,,rainehorne.com,Lake Munmorah,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/raine-horne-lake-munmorah-al833/sales/overview,pattern-guess
,,Nextgen Realty,Real Estate Agency,info@nextgenrealty.com.au,,,nextgenrealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/nextgen-realty-aj758/sales/overview,pattern-guess
,,Ray White Magill,Real Estate Agency,info@raywhitemagill.com.au,,,raywhitemagill.com.au,Adelaide,SA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-magill-adelaide-au459/sales/overview,pattern-guess
,,First National Real Estate Eldridge,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/first-national-real-estate-eldridge-ae623/sales/overview,
,,Ray White Nepean Group Pm Division,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-nepean-group-pm-division-am844/sales/overview,
,,Mcgrath,Real Estate Agency,info@mcgrath.com.au,,,mcgrath.com.au,Cairns,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/mcgrath-cairns-ak823/sales/overview,pattern-guess
,,N1 Realty,Real Estate Agency,info@n1realty.com,,,n1realty.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/n1-realty-as892/sales/overview,pattern-guess
,,Century 21 Hume,Real Estate Agency,,,,,City,ACT,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/century-21-hume-city-av632/sales/overview,
,,Capital Defence Homes,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/capital-defence-homes-as380/sales/overview,
,,Lj Hooker,Real Estate Agency,info@ljhooker.com.au,,,ljhooker.com.au,Goolwa,SA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-goolwa-ah353/sales/overview,pattern-guess
,,Chris Anderson Property,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/chris-anderson-property-aw867/sales/overview,
,,First National Real Estate Lakeshores,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/first-national-real-estate-lakeshores-ae649/sales/overview,
,,Charlesworth Real Estate,Real Estate Agency,info@charlesworthrealestate.com.au,,,charlesworthrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/charlesworth-real-estate-ar161/sales/overview,pattern-guess
,,Superior Property Services,Real Estate Agency,info@superiorpropertyservices.com,,,superiorpropertyservices.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/superior-property-services-as409/sales/overview,pattern-guess
,,Bruce Harry Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/bruce-harry-real-estate-ab732/sales/overview,
,,Greg Hocking,Real Estate Agency,,,,,Caroline Springs,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/greg-hocking-caroline-springs-ac020/sales/overview,
,,Qpl Rural,Real Estate Agency,info@qplrural.com.au,,,qplrural.com.au,Boorowa,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/qpl-rural-boorowa-au053/sales/overview,pattern-guess
,,First National Hills Direct,Real Estate Agency,,,,,Quakers Hill,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/first-national-hills-direct-quakers-hill-ac432/sales/overview,
,,Dellore Property Management,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/dellore-property-management-as414/sales/overview,
,,Gardiner Mcinnes Estate Agents,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/gardiner-mcinnes-estate-agents-af007/sales/overview,
,,Jason Real Estate,Real Estate Agency,info@jasonrealestate.com.au,,,jasonrealestate.com.au,Glenroy,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/jason-real-estate-glenroy-ag680/sales/overview,pattern-guess
,,Ihomes,Real Estate Agency,info@ihomes.com.au,,,ihomes.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ihomes-ag419/sales/overview,pattern-guess
,,First National,Real Estate Agency,info@firstnational.com.au,,,firstnational.com.au,Molong,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/first-national-molong-ar372/sales/overview,pattern-guess
,,Bell Realty Inner West,Real Estate Agency,info@bellrealtyinnerwest.com.au,,,bellrealtyinnerwest.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/bell-realty-inner-west-ab128/sales/overview,pattern-guess
,,First National Moreton,Real Estate Agency,info@firstnationalmoreton.com.au,,,firstnationalmoreton.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/first-national-moreton-ak926/sales/overview,pattern-guess
,,Reliance Taylors Lakes Pty Ltd,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/reliance-taylors-lakes-pty-ltd-av122/sales/overview,
,,Ray Nicholson Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-nicholson-real-estate-ax240/sales/overview,
,,Sunshine Coast Property Rentals,Real Estate Agency,info@sunshinecoastpropertyrentals.com,,,sunshinecoastpropertyrentals.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/sunshine-coast-property-rentals-av937/sales/overview,pattern-guess
,,Richardson Wrench,Real Estate Agency,info@richardsonwrench.com.au,,,richardsonwrench.com.au,Mortdale,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/richardson-wrench-mortdale-an372/sales/overview,pattern-guess
,,Homeact,Real Estate Agency,info@homeact.com.au,,,homeact.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/homeact-ar029/sales/overview,pattern-guess
,,Lj Hooker,Real Estate Agency,info@ljhooker.com.au,,,ljhooker.com.au,Avoca Beach,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-avoca-beach-ai088/sales/overview,pattern-guess
,,Stuart Castle Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/stuart-castle-real-estate-at419/sales/overview,
,,Danny Whalen Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/danny-whalen-real-estate-av153/sales/overview,
,,Home Logic,Real Estate Agency,info@homelogic.com.au,,,homelogic.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/home-logic-au057/sales/overview,pattern-guess
,,Estate Property Developments,Real Estate Agency,info@estatepropertydevelopments.com.au,,,estatepropertydevelopments.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/estate-property-developments-av277/sales/overview,pattern-guess
,,Vicprop,Real Estate Agency,info@vicprop.com.au,,,vicprop.com.au,Kew,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/vicprop-kew-ar944/sales/overview,pattern-guess
,,Century 21 Platinum Realty,Real Estate Agency,,,,,Five Dock,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/century-21-platinum-realty-five-dock-aq999/sales/overview,
,,Webster Real Estate,Real Estate Agency,info@websterrealestate.com.au,,,websterrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/webster-real-estate-ap668/sales/overview,pattern-guess
,,Daniel Real Estate,Real Estate Agency,info@danielrealestate.com,,,danielrealestate.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/daniel-real-estate-ad312/sales/overview,pattern-guess
,,One Real Estate,Real Estate Agency,info@onerealestate.com.au,,,onerealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/one-real-estate-aq938/sales/overview,pattern-guess
,,Mercer Pearce,Real Estate Agency,,,,,Melbourne,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/mercer-pearce-melbourne-av508/sales/overview,
,,Jcbesthomes,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/jcbesthomes-au350/sales/overview,
,,Booths Realty,Real Estate Agency,info@boothsrealty.com.au,,,boothsrealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/booths-realty-ar531/sales/overview,pattern-guess
,,Er Hickey Group,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/er-hickey-group-aq288/sales/overview,
,,Domain Co,Real Estate Agency,info@domain.com,,,domain.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/domain-co-as885/sales/overview,pattern-guess
,,Go Point,Real Estate Agency,info@gopoint.com,,,gopoint.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/go-point-av250/sales/overview,pattern-guess
,,Peninsula Property Centre,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/peninsula-property-centre-ak479/sales/overview,
,,Estephan Realty,Real Estate Agency,info@estephanrealty.com.au,,,estephanrealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/estephan-realty-au021/sales/overview,pattern-guess
,,My Choice Real Estate,Real Estate Agency,info@mychoicerealestate.com.au,,,mychoicerealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/my-choice-real-estate-aj569/sales/overview,pattern-guess
,,Rutherford Johnston Properties,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/rutherford-johnston-properties-an784/sales/overview,
,,Cloud10 Property,Real Estate Agency,info@cloud10property.com.au,,,cloud10property.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/cloud10-property-aq413/sales/overview,pattern-guess
,,Realmark,Real Estate Agency,info@realmark.com.au,,,realmark.com.au,Leederville,WA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/realmark-leederville-an091/sales/overview,pattern-guess
,,Metropolitan Estates,Real Estate Agency,info@metropolitanestates.com,,,metropolitanestates.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/metropolitan-estates-aj243/sales/overview,pattern-guess
