first_name,last_name,firm_name,title,email,phone,website,domain,city,state,country,niche,source,profile_url,rating,attorneys
,,Law Offices of Ally Bolour,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-ally-bolour-2931852-f/,,
,,Diana Veenhuis,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/diana-veenhuis-4231277-f/,5.0,
,,Hector Hu,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/hector-hu-43218560-f/,,
,,Victor S. De La Serna,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/victor-s-de-la-serna-42385586-f/,,
,,"Anyaeto Law Firm, APLC",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/anyaeto-law-firm-aplc-42703655-f/,,
,,Nizamian & Nizamian,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/nizamian-and-nizamian-3727842-f/,,
,,Cozen O'Connor,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/cozen-oconnor-120345-f/,3.9,
,,"Sostrin Immigration Lawyers, LLP",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/sostrin-immigration-lawyers-llp-42943573-f/,1.4,
,,DUI Defenders,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/dui-defenders-3247516-f/,2.8,
,,Angela Y. Suh,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/angela-y-suh-3223542-f/,,
,,"Tong S. Suhr, P.C.",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/tong-s-suhr-p-c-148250-f/,,
,,Snell & Wilmer L.L.P.,Immigration Law Firm,,,http://www.swlaw.com,swlaw.com,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/snell-wilmer-l-l-p-43282603-f/,4.3,
,,Law Office of Aggie R. Hoffman,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-aggie-r-hoffman-133900-f/,,
,,Law Offices of Ameet Gandhi,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-ameet-gandhi-43239694-f/,,
,,Law Offices of Pauline Chernick,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-pauline-chernick-158840525-f/,,
,,Law Office of Sawsan A. Sharweed,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-sawsan-a-sharweed-45691681-f/,,
,,Law Offices of Rebecca L. Henry,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-rebecca-l-henry-45696733-f/,,
,,US Immigration Law Services LLC,Immigration Law Firm,,,https://www.usimmigrationlawservices.com,usimmigrationlawservices.com,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/us-immigration-law-services-llc-300032457-f/,,
,,"Lau, Peter Wing-Tat",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/lau-peter-wing-tat-42699704-f/,,
,,Law Offices of David Inpyo Lee,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-david-inpyo-lee-4729099-f/,4.1,
,,Offit Kurman,Immigration Law Firm,,,https://offitkurman.com,offitkurman.com,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/offit-kurman-300038133-f/,4.1,
,,Law Offices of Maureen Guadalupe Tellez,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-maureen-guadalupe-tellez-27944834-f/,,
,,"The Lion's Law Office, P.C.",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/the-lion-s-law-office-p-c-29146825-f/,,
,,Davis Wright Tremaine LLP,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/davis-wright-tremaine-llp-123245-f/,3.8,
,,Law Office of Todd Becraft,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-todd-becraft-157611021-f/,,
,,"Anousheh Akhavan, Esq.",Immigration Law Firm,,,https://akhavanlegal.com/,akhavanlegal.com,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/anousheh-akhavan-esq-300025801-f/,5.0,
,,"Mintz, Levin, Cohn, Ferris, Glovsky and Popeo, P.C.",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/mintz-levin-cohn-ferris-glovsky-and-popeo-p-c-3309068-f/,4.9,
,,Law Office of Raul Gomez,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-raul-gomez-3508690-f/,,
,,Law Office of Genevieve B. Kovacs,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-genevieve-b-kovacs-42566601-f/,,
,,Law Offices of Roxana V. Muro,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-roxana-v-muro-27633839-f/,5.0,
,,Law Offices of Ira J. Nasserian and Associates,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-ira-j-nasserian-and-associates-36124878-f/,,
,,Law Office of Tucker Sandler,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-tucker-sandler-45803643-f/,,
,,Fehmel & Associates,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/fehmel-and-associates-4259220-f/,,
,,Howard G. Johnson,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/howard-g-johnson-123217-f/,,
,,Rehling Law Group,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/rehling-law-group-4126095-f/,,
,,Law Offices of Tien-Tin Yiu,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-tien-tin-yiu-2567217-f/,,
,,Law Office of Nabil E. Chelico,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-nabil-e-chelico-36922871-f/,,
,,Dexter B. Rosario,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/dexter-b-rosario-4263216-f/,,
,,Law Offices of John Rubenstein,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-john-rubenstein-42618669-f/,,
,,Hogan Lovells US LLP,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/hogan-lovells-us-llp-157632637-f/,4.7,
,,Swanson and Swanson A Professional Corporation,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/swanson-and-swanson-a-professional-corporation-160320-f/,,
,,"Robinson Di Lando, APLC",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/robinson-di-lando-aplc-147601-f/,,
,,"Law Firm of Leon Hazany & Associates, APLC",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-firm-of-leon-hazany-and-associates-aplc-36068843-f/,,
,,Fox Rothschild LLP,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/fox-rothschild-llp-4840912-f/,4.2,
,,Law Offices of Haresh C. Jambusaria,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-haresh-c-jambusaria-157626125-f/,,
,,"Richardson & Patel, LLP",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/richardson-and-patel-llp-3091245-f/,,
,,DDK Law,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/ddk-law-46017662-f/,,
,,KL & Kim PC,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/kl-and-kim-pc-157615721-f/,,
,,Mayda Lissette Flores-Medrano,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/mayda-lissette-flores-medrano-42714835-f/,,
,,Alfonso C. Matinog,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/alfonso-c-matinog-3511689-f/,,
,,Luminary Law Group,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/luminary-law-group-300005993-f/,,
,,Juarez and Associates,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/juarez-and-associates-3114964-f/,,
,,Law Office of Paul R. Chuman,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-paul-r-chuman-158736445-f/,,
,,Avazian & Avazian,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/avazian-and-avazian-120222-f/,5.0,
,,Law Offices of Adolfo Nabor,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-adolfo-nabor-3544270-f/,,
,,Law Office of Charles A. Ver Hoeve,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-charles-a-ver-hoeve-2742879-f/,,
,,Law Offices of Stacy Tolchin,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-stacy-tolchin-46797582-f/,,
,,Tafapolsky & Smith LLP,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/tafapolsky-and-smith-llp-42009604-f/,3.6,
,,Law Offices of Michael D. Kim,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-michael-d-kim-2692269-f/,,
,,Shoham J. Solouki,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/shoham-j-solouki-158934323-f/,,
,,Law Office of Eduardo A. Paredes,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-eduardo-a-paredes-42981557-f/,,
,,Law Office of Emery El Habiby,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-emery-el-habiby-159265227-f/,,
,,Law Office of Gihan L. Thomas,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-gihan-l-thomas-45803747-f/,,
,,Harris Sliwoski LLP,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/harris-sliwoski-llp-300025649-f/,5.0,
,,Law Offices of Andre Boghosian,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-andre-boghosian-2430303-f/,,
,,Law Offices of Jemela Agraviador-Nettles,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-jemela-agraviador-nettles-45822578-f/,,
,,Sidley Austin LLP,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/sidley-austin-llp-147003-f/,4.6,
,,"Constangy, Brooks, Smith & Prophete, LLP",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/constangy-brooks-smith-and-prophete-llp-160087709-f/,4.0,
,,Law Office of Raul E. Godinez,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-raul-e-godinez-45574667-f/,,
,,Bueno & Dresselhaus,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/bueno-and-dresselhaus-128293-f/,,
,,Law Offices of Wonchol Jeon,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-wonchol-jeon-5080421-f/,,
,,Jae Il Lee,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/jae-il-lee-36986883-f/,,
,,Cavanaugh Law Office,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/cavanaugh-law-office-158692759-f/,,
,,Law Offices of John W. Craig III,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-john-w-craig-iii-4166678-f/,,
,,The Law Offices of Neil J. Sheff,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/the-law-offices-of-neil-j-sheff-2433313-f/,,
,,Jones Day,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/jones-day-134863-f/,4.4,
,,David L.S. Richmond,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/david-l-s-richmond-4520134-f/,,
,,GK Law Firm,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/gk-law-firm-46790640-f/,,
,,Law Offices of John & Song,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-john-and-song-4243121-f/,,
,,Paul Hastings LLP,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/paul-hastings-llp-144017-f/,4.5,
,,"The Grady Firm, P.C.",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/the-grady-firm-p-c-158584031-f/,,
,,Law Office of Leticia Aguirre,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-leticia-aguirre-34230889-f/,,
,,Law Offices of David M. Kramer,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-david-m-kramer-4834673-f/,3.5,
,,Withers Bergman LLP,Immigration Law Firm,,,http://www.withersworldwide.com/,withersworldwide.com,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/withers-bergman-llp-159907901-f/,3.6,
,,"Davis & Lara, LLP",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/davis-and-lara-llp-34134904-f/,,
,,Johnson Poulson & Coons A Professional Corporation,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/johnson-poulson-and-coons-a-professional-corporation-128606-f/,,
,,Law Offices of East Los Angeles,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-east-los-angeles-46407746-f/,,
,,"Law Firm of Anish Vashistha, APLC",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-firm-of-anish-vashistha-aplc-300006663-f/,5.0,
,,James Michael Left,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/james-michael-left-4261697-f/,,
,,The Law Offices of Richard Sunghwan Kim,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/the-law-offices-of-richard-sunghwan-kim-45955556-f/,,
,,Humberto R. Gray A Professional Law Corporation,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/humberto-r-gray-a-professional-law-corporation-122770-f/,,
,,Judith L. Wood Law Office,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/judith-l-wood-law-office-3916996-f/,5.0,
,,Charles Odiase Law Office,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/charles-odiase-law-office-36272851-f/,,
,,Law Office of Joseph H. Hofman,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-office-of-joseph-h-hofman-119149-f/,,
,,"United Legal Team, A Professional Law Corporation",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/united-legal-team-a-professional-law-corporation-43021659-f/,,
,,"Law Offices of Ngo & Associates, APLC",Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-ngo-and-associates-aplc-45575719-f/,,
,,Lee & Kent,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/lee-and-kent-45664709-f/,,
,,Law Offices of Luke Jackson,Immigration Law Firm,,,,,Los Angeles,CA,US,immigration,lawyers_com,https://www.lawyers.com/los-angeles/california/law-offices-of-luke-jackson-45818667-f/,,
